"Year","Area","Street","Street 2","Strange HTML"
2012,"Birmingham","Nechellsparkroad",NA,NA
2012,"Birmingham","Nechellsparkroad",NA,NA
2012,"Birmingham","Newst",NA,NA
2012,"Birmingham","Newst",NA,NA
2012,"Birmingham","Newst",NA,NA
2012,"Birmingham","Newst",NA,NA
2012,"Birmingham","Newststation",NA,NA
2012,"Birmingham","Newststation",NA,NA
2012,"Birmingham","Newststation",NA,NA
2012,"Birmingham","Newststation",NA,NA
2012,"Birmingham","Newststation",NA,NA
2012,"Birmingham","Newststation",NA,NA
2012,"Birmingham","Newststn",NA,NA
2012,"Birmingham","Newstr.",NA,NA
2012,"Birmingham","Newstr.",NA,NA
2012,"Birmingham","Newstr.",NA,NA
2012,"Birmingham","Newstr.",NA,NA
2012,"Birmingham","Newstr.",NA,NA
2012,"Birmingham","Newstr.",NA,NA
2012,"Birmingham","Newstr.railwaystation",NA,NA
2012,"Birmingham","Newstr.railwaystation",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.stationbirmingham",NA,NA
2012,"Birmingham","Newstr.stationbirmingham",NA,NA
2012,"Birmingham","Newstr.station",NA,NA
2012,"Birmingham","Newstr.birmingham",NA,NA
2012,"Birmingham","Newstr.citycentre",NA,NA
2012,"Birmingham","Newstr.citycentre",NA,NA
2012,"Birmingham","Newstr.citycentre",NA,NA
2012,"Birmingham","Newstr.citycentre",NA,NA
2012,"Birmingham","Newstr.citycentre",NA,NA
2012,"Birmingham","Newstr.citycentre",NA,NA
2012,"Birmingham","Newtowndrivenewtown",NA,NA
2012,"Birmingham","Ninehvaroad",NA,NA
2012,"Birmingham","Ninevaroadhandlworth",NA,NA
2012,"Birmingham","Ninevahroadbirmingham",NA,NA
2012,"Birmingham","Ninivaroadhandsworth",NA,NA
2012,"Birmingham","Osblissnightclub",NA,NA
2012,"Birmingham","Osblissbroadstr.",NA,NA
2012,"Birmingham","Osgatecrasherbroadstr.",NA,NA
2012,"Birmingham","Osgatecrasherbroadstr.",NA,NA
2012,"Birmingham","Osgatecrasherbroadstr.",NA,NA
2012,"Birmingham","Osgatecrasherbroadstr.",NA,NA
2012,"Birmingham","Osgatecrasherbroadstr.",NA,NA
2012,"Birmingham","Osnewstr.trainstation",NA,NA
2012,"Birmingham","Osriccobroadstr.",NA,NA
2012,"Birmingham","Osstmartinshospitalbullringarea",NA,NA
2012,"Birmingham","Osstmartinshospitalbullringarea",NA,NA
2012,"Birmingham","Osthornhillroadpolicestation",NA,NA
2012,"Birmingham","Oswalkaboutbroadstr.",NA,NA
2012,"Birmingham","Oswalkaboutbroadstr.",NA,NA
2012,"Birmingham","Oswalkaboutbroadstr.birmingham",NA,NA
2012,"Birmingham","O2acadamybristolstr.",NA,NA
2012,"Birmingham","O2academybirmingham",NA,NA
2012,"Birmingham","Oldsnowhill",NA,NA
2012,"Birmingham","Outsidearcadiacentrecitycentre",NA,NA
2012,"Birmingham","Outsideblissbroadstr.",NA,NA
2012,"Birmingham","Outsidethevillagephdigbeth",NA,NA
2012,"Birmingham","Oxfordstr.digbeth",NA,NA
2012,"Birmingham","Oxhillroadhandsworthbirmingham",NA,NA
2012,"Birmingham","Paradisecircusbirmingham",NA,NA
2012,"Birmingham","Paradisecircuscitycentre",NA,NA
2012,"Birmingham","Paradiseforum",NA,NA
2012,"Birmingham","Paradiseforum",NA,NA
2012,"Birmingham","Parkroad",NA,NA
2012,"Birmingham","Parkstr.",NA,NA
2012,"Birmingham","Parkstr.",NA,NA
2012,"Birmingham","Peelstr.",NA,NA
2012,"Birmingham","Pershorestr.citycentre",NA,NA
2012,"Birmingham","Pershorestr.citycentre",NA,NA
2012,"Birmingham","Picsha",NA,NA
2012,"Birmingham","Platform7birminghamnewstr.",NA,NA
2012,"Birmingham","Principst",NA,NA
2012,"Birmingham","Priorqueensway",NA,NA
2012,"Birmingham","Prioryqueensway",NA,NA
2012,"Birmingham","Priorysquare",NA,NA
2012,"Birmingham","Putneyroadhandsworth",NA,NA
2012,"Birmingham","Queensway",NA,NA
2012,"Birmingham","Queenswaybirminghamcitycentre",NA,NA
2012,"Birmingham","Queslettroadgreatbarr",NA,NA
2012,"Birmingham","Rainbowbardigbethbirmingham",NA,NA
2012,"Birmingham","Rainbowwarehouseclub",NA,NA
2012,"Birmingham","Rainbowwarehouseclub",NA,NA
2012,"Birmingham","Reastr.digbeth",NA,NA
2012,"Birmingham","Reastr.citycentre",NA,NA
2012,"Birmingham","Receptionareaofibishotelladywellwalk",NA,NA
2012,"Birmingham","Richmondroadstechford",NA,NA
2012,"Birmingham","Rococcobroadstbirmingham",NA,NA
2012,"Birmingham","Rookeryroad",NA,NA
2012,"Birmingham","Rushdenstr.ladywood",NA,NA
2012,"Birmingham","Sainsburyoldbury",NA,NA
2012,"Birmingham","Sandonroad",NA,NA
2012,"Birmingham","Sheepcotestr.backofbrindleyplace",NA,NA
2012,"Birmingham","Sherlockst",NA,NA
2012,"Birmingham","Sherlockstbirmingham",NA,NA
2012,"Birmingham","Smallbrookqueensway",NA,NA
2012,"Birmingham","Smallbrookqueensway",NA,NA
2012,"Birmingham","Smallbrookqueensway",NA,NA
2012,"Birmingham","Smallbrookqueensway",NA,NA
2012,"Birmingham","Smallbrookqueensway",NA,NA
2012,"Birmingham","Smallbrookqueensway",NA,NA
2012,"Birmingham","Smallbrookqueensway",NA,NA
2012,"Birmingham","Smallbrookqueenswaybirmingham",NA,NA
2012,"Birmingham","Sohoroad",NA,NA
2012,"Birmingham","Sohoroad",NA,NA
2012,"Birmingham","Sohoroad",NA,NA
2012,"Birmingham","Sohoroad",NA,NA
2012,"Birmingham","Sohoroadhandsworth",NA,NA
2012,"Birmingham","Spicalstr.",NA,NA
2012,"Birmingham","Spicealstr.bullring",NA,NA
2012,"Birmingham","Springhillwinsongreen",NA,NA
2012,"Birmingham","Stjohnswalk",NA,NA
2012,"Birmingham","Stmartinschurchbullring",NA,NA
2012,"Birmingham","Stmartinschurchbullring",NA,NA
2012,"Birmingham","Stmartinsqueensway",NA,NA
2012,"Birmingham","Stmartinssquarecitycentre",NA,NA
2012,"Birmingham","Stphillipscathedral",NA,NA
2012,"Birmingham","Stphillipschurchyardtemplerow",NA,NA
2012,"Birmingham","Starcity",NA,NA
2012,"Birmingham","Starcitybirmingham",NA,NA
2012,"Birmingham","Stealhouselane",NA,NA
2012,"Birmingham","Steelhouselane",NA,NA
2012,"Birmingham","Steelhouselane",NA,NA
2012,"Birmingham","Steelhouselanecitycentre",NA,NA
2012,"Birmingham","Steelhouselanepolicestation",NA,NA
2012,"Birmingham","Suffolkstr.queenswaycitycentre",NA,NA
2012,"Birmingham","Summerrowbirmingham",NA,NA
2012,"Birmingham","Summerrowbirmingham",NA,NA
2012,"Birmingham","Summerrowcitycentre",NA,NA
2012,"Birmingham","Tanhousefishbar",NA,NA
2012,"Birmingham","Tescosaston",NA,NA
2012,"Birmingham","Tescosnewstr.",NA,NA
2012,"Birmingham","Tewparkroadhandsworth",NA,NA
2012,"Birmingham","Thearcadiancentre",NA,NA
2012,"Birmingham","Thebullring",NA,NA
2012,"Birmingham","Thereviewbararcadianbirmingham",NA,NA
2012,"Birmingham","Thimblemillroadsmethwick",NA,NA
2012,"Birmingham","Threeshiresoakroadbearwood",NA,NA
2012,"Birmingham","Unionpassage",NA,NA
2012,"Birmingham","Unionstr.citycentre",NA,NA
2012,"Birmingham","Upperbullstospriorycourt",NA,NA
2012,"Birmingham","Upperdeanst",NA,NA
2012,"Birmingham","Upperdeanstr.birmingham",NA,NA
2012,"Birmingham","Vauxhallroadneachells",NA,NA
2012,"Birmingham","Vauxhallroadneachells",NA,NA
2012,"Birmingham","Vicarageroadhandsworth",NA,NA
2012,"Birmingham","Vicargeroadedgbaston",NA,NA
2012,"Birmingham","Victoriasquare",NA,NA
2012,"Birmingham","Victoriasquare",NA,NA
2012,"Birmingham","Victoriasquare",NA,NA
2012,"Birmingham","Victoriasquarestepbirmingham",NA,NA
2012,"Birmingham","Victoriasquarecitycentre",NA,NA
2012,"Birmingham","Villaroadlozells",NA,NA
2012,"Birmingham","Wallfacewestbromwich",NA,NA
2012,"Birmingham","Watersstr.",NA,NA
2012,"Birmingham","Waverhillparkhandsworth",NA,NA
2012,"Birmingham","Waverlyhillpark",NA,NA
2012,"Birmingham","Wellingtoncrescenthandsworthbirmingham",NA,NA
2012,"Birmingham","Westave.handsworthwood",NA,NA
2012,"Birmingham","Whitmorest",NA,NA
2012,"Birmingham","Whitmorestr.bordesleygreen",NA,NA
2012,"Birmingham","Whitomorest",NA,NA
2012,"Birmingham","Willesroad",NA,NA
2012,"Birmingham","Winsonst",NA,NA
2012,"Birmingham","Winsonst",NA,NA
2012,"Birmingham","Wittonlodgeroaderdington",NA,NA
2012,"Birmingham","Wrightstr.smallheath",NA,NA
2012,"Birmingham","Wrottesleyst",NA,NA
2012,"Coventry","Gosfordst",NA,NA
2012,"Coventry","Albanyph",NA,NA
2012,"Coventry","Allardwaycoventry",NA,NA
2012,"Coventry","Allesleyoldrdcoventry",NA,NA
2012,"Coventry","Alltonroad",NA,NA
2012,"Coventry","Anstyroad",NA,NA
2012,"Coventry","Arenaparkcoventry",NA,NA
2012,"Coventry","Beakeavneue",NA,NA
2012,"Coventry","Beakeavneue",NA,NA
2012,"Coventry","Beakeavneue",NA,NA
2012,"Coventry","Bedlamlane",NA,NA
2012,"Coventry","Bedlamroad",NA,NA
2012,"Coventry","Birminghaminternational",NA,NA
2012,"Coventry","Birminghaminternationalrailwaystation",NA,NA
2012,"Coventry","Blackberrylane",NA,NA
2012,"Coventry","Bowersclose",NA,NA
2012,"Coventry","Britanniahotel",NA,NA
2012,"Coventry","Broadparkroad",NA,NA
2012,"Coventry","Broadgate",NA,NA
2012,"Coventry","Calcotthousechaceave.coventry",NA,NA
2012,"Coventry","Carparkarenapark",NA,NA
2012,"Coventry","Carmeliteroad",NA,NA
2012,"Coventry","Chaceave.policestaionfrontoffice",NA,NA
2012,"Coventry","Claylane",NA,NA
2012,"Coventry","Concourseskydome",NA,NA
2012,"Coventry","Corporationstr.",NA,NA
2012,"Coventry","Corporationstr.",NA,NA
2012,"Coventry","Corporationstr.",NA,NA
2012,"Coventry","Corporationstr.",NA,NA
2012,"Coventry","Coundonwedgedrivecoventry",NA,NA
2012,"Coventry","Coventrycentralpolicestation",NA,NA
2012,"Coventry","Coventrycentralpolicestation",NA,NA
2012,"Coventry","Coventryoakph",NA,NA
2012,"Coventry","Coxstcoventry",NA,NA
2012,"Coventry","Croftroad",NA,NA
2012,"Coventry","Croftroad",NA,NA
2012,"Coventry","Croftroadcoventry",NA,NA
2012,"Coventry","Crosscheaping",NA,NA
2012,"Coventry","Cvfo",NA,NA
2012,"Coventry","Cvfo",NA,NA
2012,"Coventry","Cvfo",NA,NA
2012,"Coventry","Cvfo",NA,NA
2012,"Coventry","Denhamave.",NA,NA
2012,"Coventry","Earlsdonstr.",NA,NA
2012,"Coventry","Ellimangardens",NA,NA
2012,"Coventry","Ellysroadradford",NA,NA
2012,"Coventry","Fargosfordstr.",NA,NA
2012,"Coventry","Fargosfordstr.",NA,NA
2012,"Coventry","Flyingstandard",NA,NA
2012,"Coventry","Flyingstandardtrinitystr.coventry",NA,NA
2012,"Coventry","Foleshillrd",NA,NA
2012,"Coventry","Foleshillroad",NA,NA
2012,"Coventry","Foleshillroad",NA,NA
2012,"Coventry","Foleshillroadcoventry",NA,NA
2012,"Coventry","Frontoffice",NA,NA
2012,"Coventry","Frontoffice",NA,NA
2012,"Coventry","Frontofficecarparklittleparkstcoventry",NA,NA
2012,"Coventry","Frontofficelittleparkstcoventry",NA,NA
2012,"Coventry","Gosfordstr.",NA,NA
2012,"Coventry","Gosfordstr.",NA,NA
2012,"Coventry","Gosfordstr.coventry",NA,NA
2012,"Coventry","Grangemouthroad",NA,NA
2012,"Coventry","Halestr.",NA,NA
2012,"Coventry","Halestr.",NA,NA
2012,"Coventry","Halesstr.",NA,NA
2012,"Coventry","Halesstr.",NA,NA
2012,"Coventry","Hamptonroadcoventry",NA,NA
2012,"Coventry","Harnalllanewestcoventry",NA,NA
2012,"Coventry","Harnelllaneeast",NA,NA
2012,"Coventry","Harnelllaneeast",NA,NA
2012,"Coventry","Harperroadcoventry",NA,NA
2012,"Coventry","Harperroadcoventry",NA,NA
2012,"Coventry","Heathroad",NA,NA
2012,"Coventry","Hersalcommon",NA,NA
2012,"Coventry","Hertfordstr.",NA,NA
2012,"Coventry","Hollybushph",NA,NA
2012,"Coventry","Hollybushph",NA,NA
2012,"Coventry","Holyheadroadcoventry",NA,NA
2012,"Coventry","Homerroad",NA,NA
2012,"Coventry","Jardinecrescent",NA,NA
2012,"Coventry","Jordanwell",NA,NA
2012,"Coventry","Jtn5coventryringroad",NA,NA
2012,"Coventry","Jubileecrescent",NA,NA
2012,"Coventry","Kasbah",NA,NA
2012,"Coventry","Kasbahnightclubcoventry",NA,NA
2012,"Coventry","Kenilworthrdcoventry",NA,NA
2012,"Coventry","Kingwilliamstr.coventry",NA,NA
2012,"Coventry","Littleparkst",NA,NA
2012,"Coventry","Littleparkstcoventry",NA,NA
2012,"Coventry","Littleparkstr.",NA,NA
2012,"Coventry","Littleparkstr.",NA,NA
2012,"Coventry","Littleparkstr.",NA,NA
2012,"Coventry","Littleparkstr.",NA,NA
2012,"Coventry","Littleparkstr.citycentre",NA,NA
2012,"Coventry","Longford",NA,NA
2012,"Coventry","Longfordroad",NA,NA
2012,"Coventry","Lowerfordstr.",NA,NA
2012,"Coventry","Lowerfordstr.",NA,NA
2012,"Coventry","Lowerholyheadroadcoventry",NA,NA
2012,"Coventry","Lyndaleroad",NA,NA
2012,"Coventry","Mafrontoffice",NA,NA
2012,"Coventry","Mafo",NA,NA
2012,"Coventry","Mafo",NA,NA
2012,"Coventry","Marketwaycoventry",NA,NA
2012,"Coventry","Marlcroft",NA,NA
2012,"Coventry","Masserroad",NA,NA
2012,"Coventry","Masserroad",NA,NA
2012,"Coventry","Masserroad",NA,NA
2012,"Coventry","Masserroad",NA,NA
2012,"Coventry","Masserroad",NA,NA
2012,"Coventry","Mbfrontoffice",NA,NA
2012,"Coventry","Mcfo",NA,NA
2012,"Coventry","Meadowst",NA,NA
2012,"Coventry","Middlemarchroad",NA,NA
2012,"Coventry","Middlemarchroadradfordcoventry",NA,NA
2012,"Coventry","Milelane",NA,NA
2012,"Coventry","Milelane",NA,NA
2012,"Coventry","Millenniumplace",NA,NA
2012,"Coventry","Moorestr.",NA,NA
2012,"Coventry","Murrayroad",NA,NA
2012,"Coventry","Newunionstr.",NA,NA
2012,"Coventry","Newunionstr.",NA,NA
2012,"Coventry","Newunionstr.",NA,NA
2012,"Coventry","Outsidecvfo",NA,NA
2012,"Coventry","Oxfordstr.coventry",NA,NA
2012,"Coventry","Pennyparklane",NA,NA
2012,"Coventry","Pensilvaclosehillfields",NA,NA
2012,"Coventry","Poolmeadowbusstation",NA,NA
2012,"Coventry","Poolmeadowbusstation",NA,NA
2012,"Coventry","Poolmeadowbusstation",NA,NA
2012,"Coventry","Poolmeadowbusstationcoventry",NA,NA
2012,"Coventry","Poolmeadowbusstation",NA,NA
2012,"Coventry","Poolmeadowpolicestationcoventry",NA,NA
2012,"Coventry","Primrosehillstcoventry",NA,NA
2012,"Coventry","Primrosehillstr.",NA,NA
2012,"Coventry","Primrosehillstr.",NA,NA
2012,"Coventry","Primrosehillstr.",NA,NA
2012,"Coventry","Prioryhall",NA,NA
2012,"Coventry","Quarrywoodgrove",NA,NA
2012,"Coventry","Quintonroad",NA,NA
2012,"Coventry","Raglanstr.",NA,NA
2012,"Coventry","Ramadahotel",NA,NA
2012,"Coventry","Rearofcliquehalestr.",NA,NA
2012,"Coventry","Rearyardcoventrycentralpolicestation",NA,NA
2012,"Coventry","Ricoharena",NA,NA
2012,"Coventry","Ricoharena",NA,NA
2012,"Coventry","Rileysquare",NA,NA
2012,"Coventry","Ringwayqueens",NA,NA
2012,"Coventry","Roseberryave.coventry",NA,NA
2012,"Coventry","Samuelvalehousestnicholasstr.",NA,NA
2012,"Coventry","Samuelvalehousestnicholasstr.",NA,NA
2012,"Coventry","Sewallhighway",NA,NA
2012,"Coventry","Sewellhighway",NA,NA
2012,"Coventry","Skydome",NA,NA
2012,"Coventry","Skydome",NA,NA
2012,"Coventry","Skydome",NA,NA
2012,"Coventry","Skydome",NA,NA
2012,"Coventry","Skydome",NA,NA
2012,"Coventry","Skydome",NA,NA
2012,"Coventry","Skydomecoventry",NA,NA
2012,"Coventry","Skydome",NA,NA
2012,"Coventry","Skydome",NA,NA
2012,"Coventry","Skydome",NA,NA
2012,"Coventry","Skydomecarpark",NA,NA
2012,"Coventry","Skydomecarpark",NA,NA
2012,"Coventry","Skydomecarpark",NA,NA
2012,"Coventry","Skydomecomplex",NA,NA
2012,"Coventry","Skydomecomplex",NA,NA
2012,"Coventry","Skydomecomplex",NA,NA
2012,"Coventry","Skydomecomplex",NA,NA
2012,"Coventry","Skydomeconcourse",NA,NA
2012,"Coventry","Skydomeconcourse",NA,NA
2012,"Coventry","Skydomeconcourse",NA,NA
2012,"Coventry","Skydomeconcourse",NA,NA
2012,"Coventry","Skydomeconcourse",NA,NA
2012,"Coventry","Skydomeconcourse",NA,NA
2012,"Coventry","Skydomeconcourse",NA,NA
2012,"Coventry","Skydomeconcoursecoventry",NA,NA
2012,"Coventry","Skydomeconcoursecoventry",NA,NA
2012,"Coventry","Skydomeconcoursecoventrycitycentre",NA,NA
2012,"Coventry","Skydomeconcoursecoventry",NA,NA
2012,"Coventry","Skydomeconcourse",NA,NA
2012,"Coventry","Skydomecoventry",NA,NA
2012,"Coventry","Somersetroad",NA,NA
2012,"Coventry","Sponstcoventry",NA,NA
2012,"Coventry","Sponstr.",NA,NA
2012,"Coventry","Sponstr.",NA,NA
2012,"Coventry","Sponstr.",NA,NA
2012,"Coventry","Sponstr.",NA,NA
2012,"Coventry","Sponstr.",NA,NA
2012,"Coventry","Sponstr.coventry",NA,NA
2012,"Coventry","Sponstr.coventry",NA,NA
2012,"Coventry","Sponstr.coventry",NA,NA
2012,"Coventry","Sponstr.coventry",NA,NA
2012,"Coventry","Stpatricksroad",NA,NA
2012,"Coventry","Stthomasroadlongfordcoventry",NA,NA
2012,"Coventry","Stationsquarecoventry",NA,NA
2012,"Coventry","Stationsquarecoventry",NA,NA
2012,"Coventry","Stationsquarecoventry",NA,NA
2012,"Coventry","Stoneystantonrd",NA,NA
2012,"Coventry","Stoneystantonroad",NA,NA
2012,"Coventry","Stoneystantonroad",NA,NA
2012,"Coventry","Stoneystantonroad",NA,NA
2012,"Coventry","Stoneystantonroad",NA,NA
2012,"Coventry","Stoneystantonroad",NA,NA
2012,"Coventry","Tamworthroad",NA,NA
2012,"Coventry","Tanyardclosetanyardfarmcoventry",NA,NA
2012,"Coventry","Tarquinclose",NA,NA
2012,"Coventry","Taxiranktrainstationcoventry",NA,NA
2012,"Coventry","Theburges",NA,NA
2012,"Coventry","Theburgess",NA,NA
2012,"Coventry","Theburgess",NA,NA
2012,"Coventry","Thebutts",NA,NA
2012,"Coventry","Thecastlepublittleparkstcoventry",NA,NA
2012,"Coventry","Thechesils",NA,NA
2012,"Coventry","Theflyingstandardpublichouse",NA,NA
2012,"Coventry","Thegrapesphos",NA,NA
2012,"Coventry","Trafalgarhouse",NA,NA
2012,"Coventry","Trinityst",NA,NA
2012,"Coventry","Trinitystr.",NA,NA
2012,"Coventry","Trinitystr.",NA,NA
2012,"Coventry","Trinitystr.",NA,NA
2012,"Coventry","Uhcw",NA,NA
2012,"Coventry","Universityhospital",NA,NA
2012,"Coventry","Universityhospitalcoventry",NA,NA
2012,"Coventry","Unniversityhospitalcoventry",NA,NA
2012,"Coventry","Uppersponstr.",NA,NA
2012,"Coventry","Victoriastr.",NA,NA
2012,"Coventry","Wallacerd",NA,NA
2012,"Coventry","Walsgravehospital",NA,NA
2012,"Coventry","Walsgraverd",NA,NA
2012,"Coventry","Walsgraveroad",NA,NA
2012,"Coventry","Warwickrd",NA,NA
2012,"Coventry","Warwickrowcoventry",NA,NA
2012,"Coventry","Westave.",NA,NA
2012,"Coventry","Willenhalllane",NA,NA
2012,"Coventry","Willenhalllane",NA,NA
2012,"Coventry","Windsorst",NA,NA
2012,"Coventry","Windsorst",NA,NA
2012,"Coventry","Winsorstr.",NA,NA
2012,"Coventry","Woodwaylanecoventry",NA,NA
2012,"Coventry","Wykencroft",NA,NA
2012,"Coventry","Yardleystr.",NA,NA
2012,"Dudley","Hagleyroadhalesowen",NA,NA
2012,"Dudley","Bachelorclose",NA,NA
2012,"Dudley","Bearwoodroadbearwood",NA,NA
2012,"Dudley","Bellststourbridge",NA,NA
2012,"Dudley","Bhanroad",NA,NA
2012,"Dudley","Bhpsfrontoffice",NA,NA
2012,"Dudley","Birminghamnewroad",NA,NA
2012,"Dudley","Birminghamstr.stourbridge",NA,NA
2012,"Dudley","Birminghamstr.stourbridge",NA,NA
2012,"Dudley","Bridfgnorthroadstourbridge",NA,NA
2012,"Dudley","Brierleyhillhighstr.",NA,NA
2012,"Dudley","Busstationdudley",NA,NA
2012,"Dudley","Busstationmerryhillcentre",NA,NA
2012,"Dudley","Castlehilldudley",NA,NA
2012,"Dudley","Castlehilldudley",NA,NA
2012,"Dudley","Charlesave",NA,NA
2012,"Dudley","Churchstbhill",NA,NA
2012,"Dudley","Churchststourbridge",NA,NA
2012,"Dudley","Cinderbankdudley",NA,NA
2012,"Dudley","Cliftonphsedgley",NA,NA
2012,"Dudley","Clydesdaletower",NA,NA
2012,"Dudley","Cobdenstr.",NA,NA
2012,"Dudley","Corbettcrescentstourbridge",NA,NA
2012,"Dudley","Coventrystr.",NA,NA
2012,"Dudley","Delphrdbhill",NA,NA
2012,"Dudley","Dingleroaddudley",NA,NA
2012,"Dudley","Dudleybusstation",NA,NA
2012,"Dudley","Dudleyhighstr.",NA,NA
2012,"Dudley","Dudleypolicestation",NA,NA
2012,"Dudley","Envillstr.stourbridge",NA,NA
2012,"Dudley","Envillestr.stourbridge",NA,NA
2012,"Dudley","Frontofficebrierleyhillpolicestation",NA,NA
2012,"Dudley","Gaimagestr.",NA,NA
2012,"Dudley","Hagleyroad",NA,NA
2012,"Dudley","Hagleyroadstourbridge",NA,NA
2012,"Dudley","Halesowenbusstation",NA,NA
2012,"Dudley","Halesowenbusstation",NA,NA
2012,"Dudley","Halesowenpolicestation",NA,NA
2012,"Dudley","Hallstr.dudley",NA,NA
2012,"Dudley","Harvesterhagleyroad",NA,NA
2012,"Dudley","Highstr.brierleyhill",NA,NA
2012,"Dudley","Highstbhill",NA,NA
2012,"Dudley","Highstdudley",NA,NA
2012,"Dudley","Highststourbridge",NA,NA
2012,"Dudley","Highststourbridge",NA,NA
2012,"Dudley","Highstbhill",NA,NA
2012,"Dudley","Highstlye",NA,NA
2012,"Dudley","Highststourbridge",NA,NA
2012,"Dudley","Highststourbridge",NA,NA
2012,"Dudley","Highststourbridge",NA,NA
2012,"Dudley","Highststourbridge",NA,NA
2012,"Dudley","Highststourbridge",NA,NA
2012,"Dudley","Highststourbridge",NA,NA
2012,"Dudley","Highststourbridge",NA,NA
2012,"Dudley","Highststourbridge",NA,NA
2012,"Dudley","Highstr.",NA,NA
2012,"Dudley","Highstr.",NA,NA
2012,"Dudley","Highstr.",NA,NA
2012,"Dudley","Highstr.",NA,NA
2012,"Dudley","Highstr.",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.brierleyhill",NA,NA
2012,"Dudley","Highstr.brierleyhill",NA,NA
2012,"Dudley","Highstr.brierleyhill",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.dudley",NA,NA
2012,"Dudley","Highstr.lye",NA,NA
2012,"Dudley","Highstr.lye",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highstr.stourbridge",NA,NA
2012,"Dudley","Highlandroaddudley",NA,NA
2012,"Dudley","Hillstr.brierleyhill",NA,NA
2012,"Dudley","Hillsiderd",NA,NA
2012,"Dudley","Homeaddress",NA,NA
2012,"Dudley","Levelstr.brierleyhill",NA,NA
2012,"Dudley","Lyehighstr.",NA,NA
2012,"Dudley","Malverncrescent",NA,NA
2012,"Dudley","Marketstkford",NA,NA
2012,"Dudley","Merryhill",NA,NA
2012,"Dudley","Newst",NA,NA
2012,"Dudley","Newstdudley",NA,NA
2012,"Dudley","Newstdudley",NA,NA
2012,"Dudley","Newstr.dudley",NA,NA
2012,"Dudley","Northstr.dudley",NA,NA
2012,"Dudley","Nortonroad",NA,NA
2012,"Dudley","Oakfieldroadwollescote",NA,NA
2012,"Dudley","Osbhps",NA,NA
2012,"Dudley","Overendrd",NA,NA
2012,"Dudley","Parkroadnetherton",NA,NA
2012,"Dudley","Pedmoreroadlye",NA,NA
2012,"Dudley","Quarrybankhighstr.",NA,NA
2012,"Dudley","Queenswayhalesowen",NA,NA
2012,"Dudley","Springfieldrdblackheath",NA,NA
2012,"Dudley","Stmichaelsstr.westbromwich",NA,NA
2012,"Dudley","Stourbridgehighst",NA,NA
2012,"Dudley","Stourbridgehighstr.",NA,NA
2012,"Dudley","Stourbridgehighstr.",NA,NA
2012,"Dudley","Stourbridgehighstr.",NA,NA
2012,"Dudley","Stourbridgehighstr.",NA,NA
2012,"Dudley","Stourbridgehighstr.",NA,NA
2012,"Dudley","Stourbridgetowncentre",NA,NA
2012,"Dudley","Sunderlanddriveamblecote",NA,NA
2012,"Dudley","Sunderlanddriveamblecote",NA,NA
2012,"Dudley","Sunderlanddriveamblecote",NA,NA
2012,"Dudley","Sunderlanddriveamblecote",NA,NA
2012,"Dudley","Theforgecradleyheath",NA,NA
2012,"Dudley","Towerstdudley",NA,NA
2012,"Dudley","Towerstr.dudley",NA,NA
2012,"Dudley","Tridentcentredudley",NA,NA
2012,"Dudley","Wolverhamptonstr.dudley",NA,NA
2012,"Dudley","Worcesterststourbridge",NA,NA
2012,"Dudley","Worcesterststourbridge",NA,NA
2012,"Dudley","Worcesterststourbridge",NA,NA
2012,"Dudley","Worcesterststourbridge",NA,NA
2012,"Dudley","Worcesterststourbridge",NA,NA
2012,"Solihull","Anchorlane",NA,NA
2012,"Solihull","Apressolihulltowncentre",NA,NA
2012,"Solihull","Aspendrcwtc",NA,NA
2012,"Solihull","Bhaminternational",NA,NA
2012,"Solihull","Bhaminternational",NA,NA
2012,"Solihull","Bhx",NA,NA
2012,"Solihull","Bhx",NA,NA
2012,"Solihull","Bhx",NA,NA
2012,"Solihull","Bhxterminal1",NA,NA
2012,"Solihull","Birchcroft",NA,NA
2012,"Solihull","Birminghamairport",NA,NA
2012,"Solihull","Birminghaminternationalairport",NA,NA
2012,"Solihull","Blossomfieldroadsolihull",NA,NA
2012,"Solihull","Boldmeregate",NA,NA
