"Year","Area","Street","Street 2"
2012,"Birmingham","Osblissnightclub",NA
2012,"Birmingham","Osblissbroadstr.",NA
2012,"Birmingham","Osgatecrasherbroadstr.",NA
2012,"Birmingham","Osgatecrasherbroadstr.",NA
2012,"Birmingham","Osgatecrasherbroadstr.",NA
2012,"Birmingham","Osgatecrasherbroadstr.",NA
2012,"Birmingham","Osgatecrasherbroadstr.",NA
2012,"Birmingham","Osnewstr.trainstation",NA
2012,"Birmingham","Osriccobroadstr.",NA
2012,"Birmingham","Osstmartinshospitalbullringarea",NA
2012,"Birmingham","Osstmartinshospitalbullringarea",NA
2012,"Birmingham","Osthornhillroadpolicestation",NA
2012,"Birmingham","Oswalkaboutbroadstr.",NA
2012,"Birmingham","Oswalkaboutbroadstr.",NA
2012,"Birmingham","Oswalkaboutbroadstr.birmingham",NA
2012,"Birmingham","O2acadamybristolstr.",NA
2012,"Birmingham","O2academybirmingham",NA
2012,"Birmingham","Oldsnowhill",NA
2012,"Birmingham","Outsidearcadiacentrecitycentre",NA
2012,"Birmingham","Outsideblissbroadstr.",NA
2012,"Birmingham","Outsidethevillagephdigbeth",NA
2012,"Birmingham","Oxfordstr.digbeth",NA
2012,"Birmingham","Oxhillroadhandsworthbirmingham",NA
2012,"Birmingham","Paradisecircusbirmingham",NA
2012,"Birmingham","Paradisecircuscitycentre",NA
2012,"Birmingham","Paradiseforum",NA
2012,"Birmingham","Paradiseforum",NA
2012,"Birmingham","Parkroad",NA
2012,"Birmingham","Parkstr.",NA
2012,"Birmingham","Parkstr.",NA
2012,"Birmingham","Peelstr.",NA
2012,"Birmingham","Pershorestr.citycentre",NA
2012,"Birmingham","Pershorestr.citycentre",NA
2012,"Birmingham","Picsha",NA
2012,"Birmingham","Platform7birminghamnewstr.",NA
2012,"Birmingham","Principst",NA
2012,"Birmingham","Priorqueensway",NA
2012,"Birmingham","Prioryqueensway",NA
2012,"Birmingham","Priorysquare",NA
2012,"Birmingham","Putneyroadhandsworth",NA
2012,"Birmingham","Queensway",NA
2012,"Birmingham","Queenswaybirminghamcitycentre",NA
2012,"Birmingham","Queslettroadgreatbarr",NA
2012,"Birmingham","Rainbowbardigbethbirmingham",NA
2012,"Birmingham","Rainbowwarehouseclub",NA
2012,"Birmingham","Rainbowwarehouseclub",NA
2012,"Birmingham","Reastr.digbeth",NA
2012,"Birmingham","Reastr.citycentre",NA
2012,"Birmingham","Receptionareaofibishotelladywellwalk",NA
2012,"Birmingham","Richmondroadstechford",NA
2012,"Birmingham","Rococcobroadstbirmingham",NA
2012,"Birmingham","Rookeryroad",NA
2012,"Birmingham","Rushdenstr.ladywood",NA
2012,"Birmingham","Sainsburyoldbury",NA
2012,"Birmingham","Sandonroad",NA
2012,"Birmingham","Sheepcotestr.backofbrindleyplace",NA
2012,"Birmingham","Sherlockst",NA
2012,"Birmingham","Sherlockstbirmingham",NA
2012,"Birmingham","Smallbrookqueensway",NA
2012,"Birmingham","Smallbrookqueensway",NA
2012,"Birmingham","Smallbrookqueensway",NA
2012,"Birmingham","Smallbrookqueensway",NA
2012,"Birmingham","Smallbrookqueensway",NA
2012,"Birmingham","Smallbrookqueensway",NA
2012,"Birmingham","Smallbrookqueensway",NA
2012,"Birmingham","Smallbrookqueenswaybirmingham",NA
2012,"Birmingham","Sohoroad",NA
2012,"Birmingham","Sohoroad",NA
2012,"Birmingham","Sohoroad",NA
2012,"Birmingham","Sohoroad",NA
2012,"Birmingham","Sohoroadhandsworth",NA
2012,"Birmingham","Spicalstr.",NA
2012,"Birmingham","Spicealstr.bullring",NA
2012,"Birmingham","Springhillwinsongreen",NA
2012,"Birmingham","Stjohnswalk",NA
2012,"Birmingham","Stmartinschurchbullring",NA
2012,"Birmingham","Stmartinschurchbullring",NA
2012,"Birmingham","Stmartinsqueensway",NA
2012,"Birmingham","Stmartinssquarecitycentre",NA
2012,"Birmingham","Stphillipscathedral",NA
2012,"Birmingham","Stphillipschurchyardtemplerow",NA
2012,"Birmingham","Starcity",NA
2012,"Birmingham","Starcitybirmingham",NA
2012,"Birmingham","Stealhouselane",NA
2012,"Birmingham","Steelhouselane",NA
2012,"Birmingham","Steelhouselane",NA
2012,"Birmingham","Steelhouselanecitycentre",NA
2012,"Birmingham","Steelhouselanepolicestation",NA
2012,"Birmingham","Suffolkstr.queenswaycitycentre",NA
2012,"Birmingham","Summerrowbirmingham",NA
2012,"Birmingham","Summerrowbirmingham",NA
2012,"Birmingham","Summerrowcitycentre",NA
2012,"Birmingham","Tanhousefishbar",NA
2012,"Birmingham","Tescosaston",NA
2012,"Birmingham","Tescosnewstr.",NA
2012,"Birmingham","Tewparkroadhandsworth",NA
2012,"Birmingham","Thearcadiancentre",NA
2012,"Birmingham","Thebullring",NA
2012,"Birmingham","Thereviewbararcadianbirmingham",NA
2012,"Birmingham","Thimblemillroadsmethwick",NA
2012,"Birmingham","Threeshiresoakroadbearwood",NA
2012,"Birmingham","Unionpassage",NA
2012,"Birmingham","Unionstr.citycentre",NA
2012,"Birmingham","Upperbullstospriorycourt",NA
2012,"Birmingham","Upperdeanst",NA
2012,"Birmingham","Upperdeanstr.birmingham",NA
2012,"Birmingham","Vauxhallroadneachells",NA
2012,"Birmingham","Vauxhallroadneachells",NA
2012,"Birmingham","Vicarageroadhandsworth",NA
2012,"Birmingham","Vicargeroadedgbaston",NA
2012,"Birmingham","Victoriasquare",NA
2012,"Birmingham","Victoriasquare",NA
2012,"Birmingham","Victoriasquare",NA
2012,"Birmingham","Victoriasquarestepbirmingham",NA
2012,"Birmingham","Victoriasquarecitycentre",NA
2012,"Birmingham","Villaroadlozells",NA
2012,"Birmingham","Wallfacewestbromwich",NA
2012,"Birmingham","Watersstr.",NA
2012,"Birmingham","Waverhillparkhandsworth",NA
2012,"Birmingham","Waverlyhillpark",NA
2012,"Birmingham","Wellingtoncrescenthandsworthbirmingham",NA
2012,"Birmingham","Westave.handsworthwood",NA
2012,"Birmingham","Whitmorest",NA
2012,"Birmingham","Whitmorestr.bordesleygreen",NA
2012,"Birmingham","Whitomorest",NA
2012,"Birmingham","Willesroad",NA
2012,"Birmingham","Winsonst",NA
2012,"Birmingham","Winsonst",NA
2012,"Birmingham","Wittonlodgeroaderdington",NA
2012,"Birmingham","Wrightstr.smallheath",NA
2012,"Birmingham","Wrottesleyst",NA
2012,"Coventry","Gosfordst",NA
2012,"Coventry","Albanyph",NA
2012,"Coventry","Allardwaycoventry",NA
2012,"Coventry","Allesleyoldrdcoventry",NA
2012,"Coventry","Alltonroad",NA
2012,"Coventry","Anstyroad",NA
2012,"Coventry","Arenaparkcoventry",NA
2012,"Coventry","Beakeavneue",NA
2012,"Coventry","Beakeavneue",NA
2012,"Coventry","Beakeavneue",NA
2012,"Coventry","Bedlamlane",NA
2012,"Coventry","Bedlamroad",NA
2012,"Coventry","Birminghaminternational",NA
2012,"Coventry","Birminghaminternationalrailwaystation",NA
2012,"Coventry","Blackberrylane",NA
2012,"Coventry","Bowersclose",NA
2012,"Coventry","Britanniahotel",NA
2012,"Coventry","Broadparkroad",NA
2012,"Coventry","Broadgate",NA
2012,"Coventry","Calcotthousechaceave.coventry",NA
2012,"Coventry","Carparkarenapark",NA
2012,"Coventry","Carmeliteroad",NA
2012,"Coventry","Chaceave.policestaionfrontoffice",NA
2012,"Coventry","Claylane",NA
2012,"Coventry","Concourseskydome",NA
2012,"Coventry","Corporationstr.",NA
2012,"Coventry","Corporationstr.",NA
2012,"Coventry","Corporationstr.",NA
2012,"Coventry","Corporationstr.",NA
2012,"Coventry","Coundonwedgedrivecoventry",NA
2012,"Coventry","Coventrycentralpolicestation",NA
2012,"Coventry","Coventrycentralpolicestation",NA
2012,"Coventry","Coventryoakph",NA
2012,"Coventry","Coxstcoventry",NA
2012,"Coventry","Croftroad",NA
2012,"Coventry","Croftroad",NA
2012,"Coventry","Croftroadcoventry",NA
2012,"Coventry","Crosscheaping",NA
2012,"Coventry","Cvfo",NA
2012,"Coventry","Cvfo",NA
2012,"Coventry","Cvfo",NA
2012,"Coventry","Cvfo",NA
2012,"Coventry","Denhamave.",NA
2012,"Coventry","Earlsdonstr.",NA
2012,"Coventry","Ellimangardens",NA
2012,"Coventry","Ellysroadradford",NA
2012,"Coventry","Fargosfordstr.",NA
2012,"Coventry","Fargosfordstr.",NA
2012,"Coventry","Flyingstandard",NA
2012,"Coventry","Flyingstandardtrinitystr.coventry",NA
2012,"Coventry","Foleshillrd",NA
2012,"Coventry","Foleshillroad",NA
2012,"Coventry","Foleshillroad",NA
2012,"Coventry","Foleshillroadcoventry",NA
2012,"Coventry","Frontoffice",NA
2012,"Coventry","Frontoffice",NA
2012,"Coventry","Frontofficecarparklittleparkstcoventry",NA
2012,"Coventry","Frontofficelittleparkstcoventry",NA
2012,"Coventry","Gosfordstr.",NA
2012,"Coventry","Gosfordstr.",NA
2012,"Coventry","Gosfordstr.coventry",NA
2012,"Coventry","Grangemouthroad",NA
2012,"Coventry","Halestr.",NA
2012,"Coventry","Halestr.",NA
2012,"Coventry","Halesstr.",NA
2012,"Coventry","Halesstr.",NA
2012,"Coventry","Hamptonroadcoventry",NA
2012,"Coventry","Harnalllanewestcoventry",NA
2012,"Coventry","Harnelllaneeast",NA
2012,"Coventry","Harnelllaneeast",NA
2012,"Coventry","Harperroadcoventry",NA
2012,"Coventry","Harperroadcoventry",NA
2012,"Coventry","Heathroad",NA
2012,"Coventry","Hersalcommon",NA
2012,"Coventry","Hertfordstr.",NA
2012,"Coventry","Hollybushph",NA
2012,"Coventry","Hollybushph",NA
2012,"Coventry","Holyheadroadcoventry",NA
2012,"Coventry","Homerroad",NA
2012,"Coventry","Jardinecrescent",NA
2012,"Coventry","Jordanwell",NA
2012,"Coventry","Jtn5coventryringroad",NA
2012,"Coventry","Jubileecrescent",NA
2012,"Coventry","Kasbah",NA
2012,"Coventry","Kasbahnightclubcoventry",NA
2012,"Coventry","Kenilworthrdcoventry",NA
2012,"Coventry","Kingwilliamstr.coventry",NA
2012,"Coventry","Littleparkst",NA
2012,"Coventry","Littleparkstcoventry",NA
2012,"Coventry","Littleparkstr.",NA
2012,"Coventry","Littleparkstr.",NA
2012,"Coventry","Littleparkstr.",NA
2012,"Coventry","Littleparkstr.",NA
2012,"Coventry","Littleparkstr.citycentre",NA
2012,"Coventry","Longford",NA
2012,"Coventry","Longfordroad",NA
2012,"Coventry","Lowerfordstr.",NA
2012,"Coventry","Lowerfordstr.",NA
2012,"Coventry","Lowerholyheadroadcoventry",NA
2012,"Coventry","Lyndaleroad",NA
2012,"Coventry","Mafrontoffice",NA
2012,"Coventry","Mafo",NA
2012,"Coventry","Mafo",NA
2012,"Coventry","Marketwaycoventry",NA
2012,"Coventry","Marlcroft",NA
2012,"Coventry","Masserroad",NA
2012,"Coventry","Masserroad",NA
2012,"Coventry","Masserroad",NA
2012,"Coventry","Masserroad",NA
2012,"Coventry","Masserroad",NA
2012,"Coventry","Mbfrontoffice",NA
2012,"Coventry","Mcfo",NA
2012,"Coventry","Meadowst",NA
2012,"Coventry","Middlemarchroad",NA
2012,"Coventry","Middlemarchroadradfordcoventry",NA
2012,"Coventry","Milelane",NA
2012,"Coventry","Milelane",NA
2012,"Coventry","Millenniumplace",NA
2012,"Coventry","Moorestr.",NA
2012,"Coventry","Murrayroad",NA
2012,"Coventry","Newunionstr.",NA
2012,"Coventry","Newunionstr.",NA
2012,"Coventry","Newunionstr.",NA
2012,"Coventry","Outsidecvfo",NA
2012,"Coventry","Oxfordstr.coventry",NA
2012,"Coventry","Pennyparklane",NA
2012,"Coventry","Pensilvaclosehillfields",NA
2012,"Coventry","Poolmeadowbusstation",NA
2012,"Coventry","Poolmeadowbusstation",NA
2012,"Coventry","Poolmeadowbusstation",NA
2012,"Coventry","Poolmeadowbusstationcoventry",NA
2012,"Coventry","Poolmeadowbusstation",NA
2012,"Coventry","Poolmeadowpolicestationcoventry",NA
2012,"Coventry","Primrosehillstcoventry",NA
2012,"Coventry","Primrosehillstr.",NA
2012,"Coventry","Primrosehillstr.",NA
2012,"Coventry","Primrosehillstr.",NA
2012,"Coventry","Prioryhall",NA
2012,"Coventry","Quarrywoodgrove",NA
2012,"Coventry","Quintonroad",NA
2012,"Coventry","Raglanstr.",NA
2012,"Coventry","Ramadahotel",NA
2012,"Coventry","Rearofcliquehalestr.",NA
2012,"Coventry","Rearyardcoventrycentralpolicestation",NA
2012,"Coventry","Ricoharena",NA
2012,"Coventry","Ricoharena",NA
2012,"Coventry","Rileysquare",NA
2012,"Coventry","Ringwayqueens",NA
2012,"Coventry","Roseberryave.coventry",NA
2012,"Coventry","Samuelvalehousestnicholasstr.",NA
2012,"Coventry","Samuelvalehousestnicholasstr.",NA
2012,"Coventry","Sewallhighway",NA
2012,"Coventry","Sewellhighway",NA
2012,"Coventry","Skydome",NA
2012,"Coventry","Skydome",NA
2012,"Coventry","Skydome",NA
2012,"Coventry","Skydome",NA
2012,"Coventry","Skydome",NA
2012,"Coventry","Skydome",NA
2012,"Coventry","Skydomecoventry",NA
2012,"Coventry","Skydome",NA
2012,"Coventry","Skydome",NA
2012,"Coventry","Skydome",NA
2012,"Coventry","Skydomecarpark",NA
2012,"Coventry","Skydomecarpark",NA
2012,"Coventry","Skydomecarpark",NA
2012,"Coventry","Skydomecomplex",NA
2012,"Coventry","Skydomecomplex",NA
2012,"Coventry","Skydomecomplex",NA
2012,"Coventry","Skydomecomplex",NA
2012,"Coventry","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcourse",NA
2012,"Coventry","Skydomeconcoursecoventry",NA
2012,"Coventry","Skydomeconcoursecoventry",NA
2012,"Coventry","Skydomeconcoursecoventrycitycentre",NA
2012,"Coventry","Skydomeconcoursecoventry",NA
2012,"Coventry","Skydomeconcourse",NA
2012,"Coventry","Skydomecoventry",NA
2012,"Coventry","Somersetroad",NA
2012,"Coventry","Sponstcoventry",NA
2012,"Coventry","Sponstr.",NA
2012,"Coventry","Sponstr.",NA
2012,"Coventry","Sponstr.",NA
2012,"Coventry","Sponstr.",NA
2012,"Coventry","Sponstr.",NA
2012,"Coventry","Sponstr.coventry",NA
2012,"Coventry","Sponstr.coventry",NA
2012,"Coventry","Sponstr.coventry",NA
2012,"Coventry","Sponstr.coventry",NA
2012,"Coventry","Stpatricksroad",NA
2012,"Coventry","Stthomasroadlongfordcoventry",NA
2012,"Coventry","Stationsquarecoventry",NA
2012,"Coventry","Stationsquarecoventry",NA
2012,"Coventry","Stationsquarecoventry",NA
2012,"Coventry","Stoneystantonrd",NA
2012,"Coventry","Stoneystantonroad",NA
2012,"Coventry","Stoneystantonroad",NA
2012,"Coventry","Stoneystantonroad",NA
2012,"Coventry","Stoneystantonroad",NA
2012,"Coventry","Stoneystantonroad",NA
2012,"Coventry","Tamworthroad",NA
2012,"Coventry","Tanyardclosetanyardfarmcoventry",NA
2012,"Coventry","Tarquinclose",NA
2012,"Coventry","Taxiranktrainstationcoventry",NA
2012,"Coventry","Theburges",NA
2012,"Coventry","Theburgess",NA
2012,"Coventry","Theburgess",NA
2012,"Coventry","Thebutts",NA
2012,"Coventry","Thecastlepublittleparkstcoventry",NA
2012,"Coventry","Thechesils",NA
2012,"Coventry","Theflyingstandardpublichouse",NA
2012,"Coventry","Thegrapesphos",NA
2012,"Coventry","Trafalgarhouse",NA
2012,"Coventry","Trinityst",NA
2012,"Coventry","Trinitystr.",NA
2012,"Coventry","Trinitystr.",NA
2012,"Coventry","Trinitystr.",NA
2012,"Coventry","Uhcw",NA
2012,"Coventry","Universityhospital",NA
2012,"Coventry","Universityhospitalcoventry",NA
2012,"Coventry","Unniversityhospitalcoventry",NA
2012,"Coventry","Uppersponstr.",NA
2012,"Coventry","Victoriastr.",NA
2012,"Coventry","Wallacerd",NA
2012,"Coventry","Walsgravehospital",NA
2012,"Coventry","Walsgraverd",NA
2012,"Coventry","Walsgraveroad",NA
2012,"Coventry","Warwickrd",NA
2012,"Coventry","Warwickrowcoventry",NA
2012,"Coventry","Westave.",NA
2012,"Coventry","Willenhalllane",NA
2012,"Coventry","Willenhalllane",NA
2012,"Coventry","Windsorst",NA
2012,"Coventry","Windsorst",NA
2012,"Coventry","Winsorstr.",NA
2012,"Coventry","Woodwaylanecoventry",NA
2012,"Coventry","Wykencroft",NA
2012,"Coventry","Yardleystr.",NA
2012,"Dudley","Hagleyroadhalesowen",NA
2012,"Dudley","Bachelorclose",NA
2012,"Dudley","Bearwoodroadbearwood",NA
2012,"Dudley","Bellststourbridge",NA
2012,"Dudley","Bhanroad",NA
2012,"Dudley","Bhpsfrontoffice",NA
2012,"Dudley","Birminghamnewroad",NA
2012,"Dudley","Birminghamstr.stourbridge",NA
2012,"Dudley","Birminghamstr.stourbridge",NA
2012,"Dudley","Bridfgnorthroadstourbridge",NA
2012,"Dudley","Brierleyhillhighstr.",NA
2012,"Dudley","Busstationdudley",NA
2012,"Dudley","Busstationmerryhillcentre",NA
2012,"Dudley","Castlehilldudley",NA
2012,"Dudley","Castlehilldudley",NA
2012,"Dudley","Charlesave",NA
2012,"Dudley","Churchstbhill",NA
2012,"Dudley","Churchststourbridge",NA
2012,"Dudley","Cinderbankdudley",NA
2012,"Dudley","Cliftonphsedgley",NA
2012,"Dudley","Clydesdaletower",NA
2012,"Dudley","Cobdenstr.",NA
2012,"Dudley","Corbettcrescentstourbridge",NA
2012,"Dudley","Coventrystr.",NA
2012,"Dudley","Delphrdbhill",NA
2012,"Dudley","Dingleroaddudley",NA
2012,"Dudley","Dudleybusstation",NA
2012,"Dudley","Dudleyhighstr.",NA
2012,"Dudley","Dudleypolicestation",NA
2012,"Dudley","Envillstr.stourbridge",NA
2012,"Dudley","Envillestr.stourbridge",NA
2012,"Dudley","Frontofficebrierleyhillpolicestation",NA
2012,"Dudley","Gaimagestr.",NA
2012,"Dudley","Hagleyroad",NA
2012,"Dudley","Hagleyroadstourbridge",NA
2012,"Dudley","Halesowenbusstation",NA
2012,"Dudley","Halesowenbusstation",NA
2012,"Dudley","Halesowenpolicestation",NA
2012,"Dudley","Hallstr.dudley",NA
2012,"Dudley","Harvesterhagleyroad",NA
2012,"Dudley","Highstr.brierleyhill",NA
2012,"Dudley","Highstbhill",NA
2012,"Dudley","Highstdudley",NA
2012,"Dudley","Highststourbridge",NA
2012,"Dudley","Highststourbridge",NA
2012,"Dudley","Highstbhill",NA
2012,"Dudley","Highstlye",NA
2012,"Dudley","Highststourbridge",NA
2012,"Dudley","Highststourbridge",NA
2012,"Dudley","Highststourbridge",NA
2012,"Dudley","Highststourbridge",NA
2012,"Dudley","Highststourbridge",NA
2012,"Dudley","Highststourbridge",NA
2012,"Dudley","Highststourbridge",NA
2012,"Dudley","Highststourbridge",NA
2012,"Dudley","Highstr.",NA
2012,"Dudley","Highstr.",NA
2012,"Dudley","Highstr.",NA
2012,"Dudley","Highstr.",NA
2012,"Dudley","Highstr.",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.brierleyhill",NA
2012,"Dudley","Highstr.brierleyhill",NA
2012,"Dudley","Highstr.brierleyhill",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.dudley",NA
2012,"Dudley","Highstr.lye",NA
2012,"Dudley","Highstr.lye",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highstr.stourbridge",NA
2012,"Dudley","Highlandroaddudley",NA
2012,"Dudley","Hillstr.brierleyhill",NA
2012,"Dudley","Hillsiderd",NA
2012,"Dudley","Homeaddress",NA
2012,"Dudley","Levelstr.brierleyhill",NA
2012,"Dudley","Lyehighstr.",NA
2012,"Dudley","Malverncrescent",NA
2012,"Dudley","Marketstkford",NA
2012,"Dudley","Merryhill",NA
2012,"Dudley","Newst",NA
2012,"Dudley","Newstdudley",NA
2012,"Dudley","Newstdudley",NA
2012,"Dudley","Newstr.dudley",NA
2012,"Dudley","Northstr.dudley",NA
2012,"Dudley","Nortonroad",NA
2012,"Dudley","Oakfieldroadwollescote",NA
2012,"Dudley","Osbhps",NA
2012,"Dudley","Overendrd",NA
2012,"Dudley","Parkroadnetherton",NA
2012,"Dudley","Pedmoreroadlye",NA
2012,"Dudley","Quarrybankhighstr.",NA
2012,"Dudley","Queenswayhalesowen",NA
2012,"Dudley","Springfieldrdblackheath",NA
2012,"Dudley","Stmichaelsstr.westbromwich",NA
2012,"Dudley","Stourbridgehighst",NA
2012,"Dudley","Stourbridgehighstr.",NA
2012,"Dudley","Stourbridgehighstr.",NA
2012,"Dudley","Stourbridgehighstr.",NA
2012,"Dudley","Stourbridgehighstr.",NA
2012,"Dudley","Stourbridgehighstr.",NA
2012,"Dudley","Stourbridgetowncentre",NA
2012,"Dudley","Sunderlanddriveamblecote",NA
2012,"Dudley","Sunderlanddriveamblecote",NA
2012,"Dudley","Sunderlanddriveamblecote",NA
2012,"Dudley","Sunderlanddriveamblecote",NA
2012,"Dudley","Theforgecradleyheath",NA
2012,"Dudley","Towerstdudley",NA
2012,"Dudley","Towerstr.dudley",NA
2012,"Dudley","Tridentcentredudley",NA
2012,"Dudley","Wolverhamptonstr.dudley",NA
2012,"Dudley","Worcesterststourbridge",NA
2012,"Dudley","Worcesterststourbridge",NA
2012,"Dudley","Worcesterststourbridge",NA
2012,"Dudley","Worcesterststourbridge",NA
2012,"Dudley","Worcesterststourbridge",NA
2012,"Solihull","Anchorlane",NA
2012,"Solihull","Apressolihulltowncentre",NA
2012,"Solihull","Aspendrcwtc",NA
2012,"Solihull","Bhaminternational",NA
2012,"Solihull","Bhaminternational",NA
2012,"Solihull","Bhx",NA
2012,"Solihull","Bhx",NA
2012,"Solihull","Bhx",NA
2012,"Solihull","Bhxterminal1",NA
2012,"Solihull","Birchcroft",NA
2012,"Solihull","Birminghamairport",NA
2012,"Solihull","Birminghaminternationalairport",NA
2012,"Solihull","Blossomfieldroadsolihull",NA
2012,"Solihull","Boldmeregate",NA
2012,"Solihull","Bosworthdrive",NA
2012,"Solihull","Bpwarwickrdolton",NA
2012,"Solihull","Bradfordroadcastlebrom",NA
2012,"Solihull","Burges",NA
2012,"Solihull","Burges",NA
2012,"Solihull","Campdengreen",NA
2012,"Solihull","Chapelhouserd",NA
2012,"Solihull","Chesterrd",NA
2012,"Solihull","Chesterrd",NA
2012,"Solihull","Chesterrd",NA
2012,"Solihull","Chesterroadcastlebromwich",NA
2012,"Solihull","Chesterroadkingshurst",NA
2012,"Solihull","Churchillroadsolihull",NA
2012,"Solihull","Cloptoncrescent",NA
2012,"Solihull","Cloptoncrescent",NA
2012,"Solihull","Cookslanechelmsleywood",NA
2012,"Solihull","Drurylane",NA
2012,"Solihull","Drurylanesolihull",NA
2012,"Solihull","Farthingsphgreenlane",NA
2012,"Solihull","Forthdrivechelmsleywood",NA
2012,"Solihull","Gleberoadsolihull",NA
2012,"Solihull","Greenlaneshirley",NA
2012,"Solihull","Grevillepubsolihullbirmingham",NA
2012,"Solihull","Harvesterpubsolihull",NA
2012,"Solihull","Heatonrdsolihull",NA
2012,"Solihull","Helmsforddrive",NA
2012,"Solihull","Helmswooddrive",NA
2012,"Solihull","Highstknowle",NA
2012,"Solihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull",NA
2012,"Solihull","Highstsolihull",NA
2012,"Solihull","Highstr.",NA
2012,"Solihull","Highstr.",NA
2012,"Solihull","Highstr.",NA
2012,"Solihull","Highstr.",NA
2012,"Solihull","Highstr.",NA
2012,"Solihull","Highstr.oshogshead",NA
2012,"Solihull","Highstr.solihull",NA
2012,"Solihull","Highstr.solihull",NA
2012,"Solihull","Highstr.solihull",NA
2012,"Solihull","Highstr.solihull",NA
2012,"Solihull","Highstr.solihull",NA
2012,"Solihull","Homerroad",NA
2012,"Solihull","Homerroad",NA
2012,"Solihull","Homerroadsolihull",NA
2012,"Solihull","Hurstlanenorthjwgreenlane",NA
2012,"Solihull","Kilcoteroadshirley",NA
2012,"Solihull","Knowlepark",NA
2012,"Solihull","Lodelanesolihullbirmingham",NA
2012,"Solihull","Londonroad",NA
2012,"Solihull","M42",NA
2012,"Solihull","Mcdonaldshighstsolihull",NA
2012,"Solihull","Mellsquare",NA
2012,"Solihull","Mortonsdickensheathsolihull",NA
2012,"Solihull","Nec",NA
2012,"Solihull","Osbangorhouseforthdrivechelmsleywood",NA
2012,"Solihull","Oshoggsheadphpoplarroadsolihull",NA
2012,"Solihull","Oshoggsheadpoplarwaysolihull",NA
2012,"Solihull","Oskingshighstsolihull",NA
2012,"Solihull","Oskingssolihull",NA
2012,"Solihull","Oslangleyhallsocialclublangleyhallrdolton",NA
2012,"Solihull","Ostouchwoodcentrepoplarroadsolihull",NA
2012,"Solihull","Oltonrailwaystation",NA
2012,"Solihull","Oltontavern",NA
2012,"Solihull","Osassemblyroomspoplarroadsolihull",NA
2012,"Solihull","Osmasonsphhighstr.solihull",NA
2012,"Solihull","Ossolihullhospital",NA
2012,"Solihull","Ossolihullhospital",NA
2012,"Solihull","Ossolihullhospital",NA
2012,"Solihull","Outsidethewatersidebar",NA
2012,"Solihull","Pinesquarechelsmleywood",NA
2012,"Solihull","Plumeoffeatherspublichousestratfordroadshirley",NA
2012,"Solihull","Poplarave.solihull",NA
2012,"Solihull","Poplarrd",NA
2012,"Solihull","Poplarrdsolihull",NA
2012,"Solihull","Poplarrdsolihulltowncebtre",NA
2012,"Solihull","Poplarrdsolihulltowncentre",NA
2012,"Solihull","Poplarrdtowncentresolihull",NA
2012,"Solihull","Poplarrdsolihull",NA
2012,"Solihull","Poplarroad",NA
2012,"Solihull","Poplarroad",NA
2012,"Solihull","Poplarroad",NA
2012,"Solihull","Poplarroad",NA
2012,"Solihull","Poplarroad",NA
2012,"Solihull","Poplarroad",NA
2012,"Solihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarroadsolihull",NA
2012,"Solihull","Poplarway",NA
2012,"Solihull","Ppoplarroad",NA
2012,"Solihull","Premierinnstratfordroad",NA
2012,"Solihull","Radlowcrescentmarstongreen",NA
2012,"Solihull","Ramadahotel",NA
2012,"Solihull","Roverdrive",NA
2012,"Solihull","Roverdrive",NA
2012,"Solihull","Saddlersarms",NA
2012,"Solihull","Shirralgrove",NA
2012,"Solihull","Solihullhighstr.",NA
2012,"Solihull","Solihullhighstr.",NA
2012,"Solihull","Solihulltowncentre",NA
2012,"Solihull","Solihulltowncentre",NA
2012,"Solihull","Solihulltowncentre",NA
2012,"Solihull","Solihulltowncentre",NA
2012,"Solihull","Stationrdsolihull",NA
2012,"Solihull","Stationroad",NA
2012,"Solihull","Stationroad",NA
2012,"Solihull","Stationroadsolihull",NA
2012,"Solihull","Stationroadsolihull",NA
2012,"Solihull","Stratfordroad",NA
2012,"Solihull","Stratfordroadshirley",NA
2012,"Solihull","Thebearatberkswell",NA
